_id,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Crop_Encoded
680a2a659af7975ce1564353,40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,Grapes,7
680a2a659af7975ce1564035,10,71,18,19.54284889,66.34777265,6.151029296,173.1106982,PigeonPeas,18
680a2a659af7975ce1563e4c,68,58,38,23.22397386,83.03322691,6.336253525,221.2091958,Rice,20
680a2a659af7975ce15641ef,39,30,38,20.12644921,87.59629625,6.965156738,108.065579,Pomegranate,19
680a2a659af7975ce15640ab,19,53,22,27.8640132,80.4513142,6.852884643,42.83053902,MungBean,14
680a2a659af7975ce1564412,90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,Muskmelon,15
680a2a659af7975ce1563fae,37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,KidneyBeans,9
680a2a659af7975ce156414d,29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,Blackgram,2
680a2a659af7975ce1563f28,43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,ChickPea,3
680a2a659af7975ce1564649,88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,Jute,8
680a2a659af7975ce15645f7,111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,Cotton,6
680a2a659af7975ce15643db,104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,Muskmelon,15
680a2a659af7975ce156464e,61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,Jute,8
680a2a659af7975ce15642e3,0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,Mango,12
680a2a659af7975ce1564565,38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,Coconut,4
680a2a659af7975ce1564460,33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,Apple,0
680a2a659af7975ce156421c,39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,Pomegranate,19
680a2a659af7975ce1564001,32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,PigeonPeas,18
680a2a659af7975ce1564115,52,71,16,27.74274761,68.53997144,7.075886472,71.78615328,Blackgram,2
680a2a659af7975ce1564109,39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,Blackgram,2
680a2a659af7975ce1563e98,66,60,38,22.08576562,83.47038318,6.372576327,231.7364957,Rice,20
680a2a659af7975ce15641de,9,16,39,18.41164435,91.11927248,6.101198974,105.1834976,Pomegranate,19
680a2a659af7975ce1564426,0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,Apple,0
680a2a659af7975ce1564131,26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,Blackgram,2
680a2a659af7975ce1564519,37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,Papaya,17
680a2a659af7975ce1564076,28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,MothBeans,13
680a2a659af7975ce15645f4,100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,Cotton,6
680a2a659af7975ce1564356,35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,Grapes,7
680a2a659af7975ce1564384,101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,Watermelon,21
680a2a659af7975ce1564551,39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,Coconut,4
680a2a659af7975ce15646d7,99,15,27,27.41711238,56.63636248,6.086922359,127.92461,Coffee,5
680a2a659af7975ce1563f99,28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,KidneyBeans,9
680a2a659af7975ce1564468,7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,Apple,0
680a2a659af7975ce1563fca,40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,KidneyBeans,9
680a2a659af7975ce1563e5e,97,50,41,24.52922681,80.54498576,7.070959995,260.2634026,Rice,20
680a2a659af7975ce1563ff8,17,64,16,30.97758716,32.24914235,7.161797643,180.716828,PigeonPeas,18
680a2a659af7975ce1563f6e,49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,ChickPea,3
680a2a659af7975ce15644a2,33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,Orange,16
680a2a659af7975ce1564634,72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,Jute,8
680a2a659af7975ce1564349,6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,Grapes,7
680a2a659af7975ce1564433,35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,Apple,0
680a2a659af7975ce156425d,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,Banana,1
680a2a659af7975ce15645a8,22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,Coconut,4
680a2a659af7975ce1563f55,57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,ChickPea,3
680a2a659af7975ce15645bd,111,40,25,24.484692,84.44932014,6.187455799,90.94342484,Cotton,6
680a2a659af7975ce156437a,108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,Watermelon,21
680a2a659af7975ce1564355,37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,Grapes,7
680a2a659af7975ce1564598,40,5,32,26.07010807,96.7036223,5.981169595,143.533473,Coconut,4
680a2a659af7975ce1563ef4,81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,Maize,11
680a2a659af7975ce15644a6,0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,Orange,16
680a2a659af7975ce15643b8,96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,Watermelon,21
680a2a659af7975ce1564165,38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,Lentil,10
680a2a659af7975ce1563ff6,17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,PigeonPeas,18
680a2a659af7975ce15646d1,103,40,30,27.30901814,55.196224,6.348316257,141.4831644,Coffee,5
680a2a659af7975ce156411e,25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,Blackgram,2
680a2a659af7975ce1564451,10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,Apple,0
680a2a659af7975ce15640db,14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,MungBean,14
680a2a659af7975ce15644c3,19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,Orange,16
680a2a659af7975ce15645ce,107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,Cotton,6
680a2a659af7975ce15645f5,132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,Cotton,6
680a2a659af7975ce15645d0,113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,Cotton,6
680a2a659af7975ce1563ee9,81,45,23,19.32666088,68.034493,6.192360003,84.22969177,Maize,11
680a2a659af7975ce1564631,69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,Jute,8
680a2a659af7975ce1563eaa,73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,Maize,11
680a2a659af7975ce1564217,10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,Pomegranate,19
680a2a659af7975ce1564062,37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,MothBeans,13
680a2a659af7975ce15643f0,93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,Muskmelon,15
680a2a659af7975ce1564365,104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,Watermelon,21
680a2a659af7975ce1564470,40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,Apple,0
680a2a659af7975ce1564198,32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,Lentil,10
680a2a659af7975ce1564540,57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,Papaya,17
680a2a659af7975ce1564686,81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,Coffee,5
680a2a659af7975ce1564220,3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,Pomegranate,19
680a2a659af7975ce1564238,106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,Banana,1
680a2a659af7975ce1564579,32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,Coconut,4
680a2a659af7975ce15641dc,40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,Pomegranate,19
680a2a659af7975ce15641bd,37,77,20,25.93381964,68.70533022,7.080506001,51.02372773,Lentil,10
680a2a659af7975ce15640c1,36,43,22,27.82684262,87.16679147,6.389882166,58.37249772,MungBean,14
680a2a659af7975ce15643b6,97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,Watermelon,21
680a2a659af7975ce1563e46,74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,Rice,20
680a2a659af7975ce1563f33,38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,ChickPea,3
680a2a659af7975ce1564581,39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,Coconut,4
680a2a659af7975ce15642e2,7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,Mango,12
680a2a659af7975ce15640eb,38,36,21,28.02952623,84.8845732,6.556372966,36.12042927,MungBean,14
680a2a659af7975ce156446e,18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,Apple,0
680a2a659af7975ce15642ea,29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,Mango,12
680a2a659af7975ce156467a,108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,Coffee,5
680a2a659af7975ce15645ba,122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,Cotton,6
680a2a659af7975ce1564667,91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,Jute,8
680a2a659af7975ce15641f3,37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,Pomegranate,19
680a2a659af7975ce1563f82,23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,KidneyBeans,9
680a2a659af7975ce156465d,73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,Jute,8
680a2a659af7975ce15644d5,28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,Orange,16
680a2a659af7975ce1563fbd,36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,KidneyBeans,9
680a2a659af7975ce1564277,89,91,55,25.08347445,80.261731,6.275572298,94.32961456,Banana,1
680a2a659af7975ce156428e,117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,Banana,1
680a2a659af7975ce156415f,55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,Blackgram,2
680a2a659af7975ce156400c,6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,PigeonPeas,18
680a2a659af7975ce156459e,17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,Coconut,4
680a2a659af7975ce15646ab,99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,Coffee,5
680a2a659af7975ce1564034,20,60,22,29.65052947,42.89833235,6.876572503,186.9226052,PigeonPeas,18
680a2a659af7975ce1564647,82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,Jute,8
680a2a659af7975ce1564044,24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,MothBeans,13
680a2a659af7975ce156453f,38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,Papaya,17
680a2a659af7975ce1563efe,78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,Maize,11
680a2a659af7975ce1564664,60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,Jute,8
680a2a659af7975ce1564554,25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,Coconut,4
680a2a659af7975ce1564569,16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,Coconut,4
680a2a659af7975ce15643d9,100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,Muskmelon,15
680a2a659af7975ce15641a6,28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,Lentil,10
680a2a659af7975ce15646a4,113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,Coffee,5
680a2a659af7975ce156465b,70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,Jute,8
680a2a659af7975ce1564506,34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,Papaya,17
680a2a659af7975ce15641b2,35,74,22,26.7230014,62.96841833,6.898905799,42.87274897,Lentil,10
680a2a659af7975ce15644e0,34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,Orange,16
680a2a659af7975ce1564122,25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,Blackgram,2
680a2a659af7975ce1563f68,35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,ChickPea,3
680a2a659af7975ce156430f,30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,Grapes,7
680a2a659af7975ce1564680,111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,Coffee,5
680a2a659af7975ce1564609,102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,Cotton,6
680a2a659af7975ce15642f7,24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,Grapes,7
680a2a659af7975ce15643bd,101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,Muskmelon,15
680a2a659af7975ce1563f9b,27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,KidneyBeans,9
680a2a659af7975ce156420e,32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,Pomegranate,19
680a2a659af7975ce15644ed,68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,Papaya,17
680a2a659af7975ce15645df,122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,Cotton,6
680a2a659af7975ce1563fc4,32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,KidneyBeans,9
680a2a659af7975ce15642dc,40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,Mango,12
680a2a659af7975ce1563e8e,97,36,45,22.2286982,81.85872947,6.939083505,278.0791793,Rice,20
680a2a659af7975ce15644ee,34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,Papaya,17
680a2a659af7975ce1563e43,90,42,43,20.87974371,82.00274423,6.502985292,202.9355362,Rice,20
680a2a659af7975ce15641d9,5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,Pomegranate,19
680a2a659af7975ce1564276,95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,Banana,1
680a2a659af7975ce1563f98,27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,KidneyBeans,9
680a2a659af7975ce1564610,110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,Cotton,6
680a2a659af7975ce15643e7,106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,Muskmelon,15
680a2a659af7975ce1564040,11,53,24,28.52396666,55.77264351,7.39389918,61.32935611,MothBeans,13
680a2a659af7975ce1564366,95,12,51,25.76484262,84.1726996,6.681606702,44.22066914,Watermelon,21
680a2a659af7975ce15640ac,31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,MungBean,14
680a2a659af7975ce1564069,3,58,21,25.36140526,46.82652785,9.160691747,55.60523179,MothBeans,13
680a2a659af7975ce156408f,9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,MothBeans,13
680a2a659af7975ce15644b7,18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,Orange,16
680a2a659af7975ce156408b,20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,MothBeans,13
680a2a659af7975ce1564160,42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,Blackgram,2
680a2a659af7975ce156458e,3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,Coconut,4
680a2a659af7975ce1564386,84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,Watermelon,21
680a2a659af7975ce1564511,70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,Papaya,17
680a2a659af7975ce15643a9,101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,Watermelon,21
680a2a659af7975ce1564424,32,137,204,22.86006627,93.12859895,5.824151693,117.7296726,Apple,0
680a2a659af7975ce1563eae,89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,Maize,11
680a2a659af7975ce1564571,30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,Coconut,4
680a2a659af7975ce15643de,88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,Muskmelon,15
680a2a659af7975ce1564123,21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,Blackgram,2
680a2a659af7975ce15644d2,13,22,5,19.667056,90.50096668,7.764040111,100.1737964,Orange,16
680a2a659af7975ce1563e5c,66,53,41,25.0756354,80.52389148,7.778915154,257.0038865,Rice,20
680a2a659af7975ce1564057,8,45,15,28.09568993,60.9835384,4.61136408,33.84110759,MothBeans,13
680a2a659af7975ce15640d8,30,44,16,29.73013036,82.89166381,6.442335593,50.91511275,MungBean,14
680a2a659af7975ce1563faa,27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,KidneyBeans,9
680a2a659af7975ce1563f5d,35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,ChickPea,3
680a2a659af7975ce1564252,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,Banana,1
680a2a659af7975ce1563eb9,66,53,19,23.09348056,60.1159381,6.033550195,65.49730729,Maize,11
680a2a659af7975ce15643d2,91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,Muskmelon,15
680a2a659af7975ce156449b,33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,Orange,16
680a2a659af7975ce1564173,37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,Lentil,10
680a2a659af7975ce1564117,20,60,25,27.3254209,69.09047809,6.726469088,61.19250859,Blackgram,2
680a2a659af7975ce15640f7,22,54,20,28.56149805,83.63802195,6.689825155,41.013132,MungBean,14
680a2a659af7975ce156414f,40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,Blackgram,2
680a2a659af7975ce1564037,3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,MothBeans,13
680a2a659af7975ce156454f,10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,Coconut,4
680a2a659af7975ce1563ed1,74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,Maize,11
680a2a659af7975ce1563e47,78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,Rice,20
680a2a659af7975ce15644a7,5,25,6,30.72119881,94.01331956,6.011302181,106.8118019,Orange,16
680a2a659af7975ce156448a,0,18,14,29.77149434,92.00719952,7.207991261,114.4161786,Orange,16
680a2a659af7975ce1563fd4,40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,PigeonPeas,18
680a2a659af7975ce1564130,53,74,15,29.43463808,64.94329356,7.517097,72.17818157,Blackgram,2
680a2a659af7975ce1563e44,85,58,41,21.77046169,80.31964408,7.038096361,226.6555374,Rice,20
680a2a659af7975ce15643f8,87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,Muskmelon,15
680a2a659af7975ce1563efc,88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,Maize,11
680a2a659af7975ce1564414,102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,Muskmelon,15
680a2a659af7975ce15646c2,95,37,35,27.31317116,68.4233391,6.348337519,192.4288139,Coffee,5
680a2a659af7975ce156431a,20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,Grapes,7
680a2a659af7975ce1563f76,26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,KidneyBeans,9
680a2a659af7975ce156456e,29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,Coconut,4
680a2a659af7975ce156429b,37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,Mango,12
680a2a659af7975ce1564169,2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,Lentil,10
680a2a659af7975ce15640c2,14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,MungBean,14
680a2a659af7975ce156402a,13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,PigeonPeas,18
680a2a659af7975ce15643c8,84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,Muskmelon,15
680a2a659af7975ce1564574,40,5,29,28.48444906,97.76865458,5.820978791,160.389421,Coconut,4
680a2a659af7975ce15642f2,18,26,31,32.6112614,47.74916499,5.418475257,91.10190759,Mango,12
680a2a659af7975ce1564259,106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,Banana,1
680a2a659af7975ce15641a3,1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,Lentil,10
680a2a659af7975ce1563fa8,34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,KidneyBeans,9
680a2a659af7975ce15643d8,116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,Muskmelon,15
680a2a659af7975ce156419d,26,68,24,28.04849594,64.07691942,7.504930973,37.15824966,Lentil,10
680a2a659af7975ce15645b1,104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,Cotton,6
680a2a659af7975ce15644b4,15,9,11,11.54785707,94.14861001,7.907956251,108.8289171,Orange,16
680a2a659af7975ce15644c5,16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,Orange,16
680a2a659af7975ce1563e45,60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,Rice,20
680a2a659af7975ce1564408,86,18,45,28.96586565,90.71832938,6.566759102,22.25838137,Muskmelon,15
680a2a659af7975ce1564234,105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,Banana,1
680a2a659af7975ce15640b8,23,59,25,27.8262623,88.73100226,6.320768488,56.68833819,MungBean,14
680a2a659af7975ce156462e,76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,Jute,8
680a2a659af7975ce156439a,91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,Watermelon,21
680a2a659af7975ce1563f78,27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,KidneyBeans,9
680a2a659af7975ce1564399,120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,Watermelon,21
680a2a659af7975ce1563f6f,13,60,25,17.13692774,20.59541693,5.68597166,128.256862,KidneyBeans,9
680a2a659af7975ce1563fd9,40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,PigeonPeas,18
680a2a659af7975ce15642b2,1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,Mango,12
680a2a659af7975ce1564531,70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,Papaya,17
680a2a659af7975ce15640ea,31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,MungBean,14
680a2a659af7975ce1563eef,86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,Maize,11
680a2a659af7975ce1563e8f,67,47,44,26.73072391,81.78596776,7.868474653,280.4044392,Rice,20
680a2a659af7975ce1564400,95,30,52,29.48069921,90.33698678,6.640470863,26.0365768,Muskmelon,15
680a2a659af7975ce1564119,49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,Blackgram,2
680a2a659af7975ce15643a0,104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,Watermelon,21
680a2a659af7975ce1564622,70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,Jute,8
680a2a659af7975ce1563ea6,65,37,40,23.35905428,83.59512273,5.333322606,188.413665,Rice,20
680a2a659af7975ce1563efa,71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,Maize,11
680a2a659af7975ce1564500,47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,Papaya,17
680a2a659af7975ce1564503,61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,Papaya,17
680a2a659af7975ce1563f95,25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,KidneyBeans,9
680a2a659af7975ce1564376,92,21,48,25.81692236,82.043255,6.377427122,54.82963379,Watermelon,21
680a2a659af7975ce1564654,91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,Jute,8
680a2a659af7975ce15641a0,19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,Lentil,10
680a2a659af7975ce1564564,36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,Coconut,4
680a2a659af7975ce15644b2,9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,Orange,16
680a2a659af7975ce1564335,40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,Grapes,7
680a2a659af7975ce15643b3,83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,Watermelon,21
680a2a659af7975ce1564448,21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,Apple,0
680a2a659af7975ce156448c,13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,Orange,16
680a2a659af7975ce15646b6,87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,Coffee,5
680a2a659af7975ce156467d,109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,Coffee,5
680a2a659af7975ce1564135,22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,Blackgram,2
680a2a659af7975ce1563f4e,41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,ChickPea,3
680a2a659af7975ce15641e5,17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,Pomegranate,19
680a2a659af7975ce1564213,22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,Pomegranate,19
680a2a659af7975ce15645b6,121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,Cotton,6
680a2a659af7975ce1564661,71,56,37,23.18866654,86.20899734,6.491506245,176.103677,Jute,8
680a2a659af7975ce156449f,9,8,15,14.34320488,94.35734702,7.994465371,110.2223123,Orange,16
680a2a659af7975ce1564260,93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,Banana,1
680a2a659af7975ce1564420,7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,Apple,0
680a2a659af7975ce1564507,50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,Papaya,17
680a2a659af7975ce1564181,30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,Lentil,10
680a2a659af7975ce15641ed,5,24,40,24.692258,93.87030088,6.297907579,104.6735454,Pomegranate,19
680a2a659af7975ce1564674,90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,Jute,8
680a2a659af7975ce15643df,87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,Muskmelon,15
680a2a659af7975ce1564170,27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,Lentil,10
680a2a659af7975ce1563f59,33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,ChickPea,3
680a2a659af7975ce15644b5,29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,Orange,16
680a2a659af7975ce156466e,77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,Jute,8
680a2a659af7975ce1564020,0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,PigeonPeas,18
680a2a659af7975ce1564027,22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,PigeonPeas,18
680a2a659af7975ce1564110,50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,Blackgram,2
680a2a659af7975ce15645fe,126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,Cotton,6
680a2a659af7975ce15643ca,95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,Muskmelon,15
680a2a659af7975ce1564056,17,43,22,30.06142622,45.90067655,5.498340808,41.0550915,MothBeans,13
680a2a659af7975ce15645c3,121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,Cotton,6
680a2a659af7975ce1564280,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,Banana,1
680a2a659af7975ce1564429,30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,Apple,0
680a2a659af7975ce15646b5,118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,Coffee,5
680a2a659af7975ce15644d4,19,7,9,27.255435,91.71369387,6.969883483,101.139435,Orange,16
680a2a659af7975ce15642b6,9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,Mango,12
680a2a659af7975ce15643a6,108,23,51,26.84366082,83.85039964,6.106500787,40.228644,Watermelon,21
680a2a659af7975ce15640a7,24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,MungBean,14
680a2a659af7975ce15645e9,116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,Cotton,6
680a2a659af7975ce1564650,84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,Jute,8
680a2a659af7975ce15643c9,109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,Muskmelon,15
